code6,name,final_status,growth_profile,final_score,growth_core,quality_score,balance_score,news_news_score,current_revenue_growth,current_profit_growth,revenue_acceleration,profit_acceleration,persistence_score,cash_margin,cash_to_profit,current_roe,current_net_margin,current_debt_ratio,news_news_count,news_positive_articles,news_negative_articles,news_positive_groups,news_negative_groups,low_base_flag,cash_mismatch_flag,high_debt_flag,factor_status,factor_coverage
601860,紫金银行,观察,增速观察,34.5263,43.8448,34.2549,7.1137,,-7.9373,3.3331,-0.2148,26.6815,50.0,-4.7037,-10.9886,4.54,42.8053,92.8863,0,0,0,[],[],False,True,True,有效,1.0
600420,国药现代,观察,增速观察,34.5004,16.2576,37.9971,82.2355,,-19.222,-58.9944,-4.8271,-45.8883,16.6667,0.0123,0.1752,1.99,9.2187,17.7645,0,0,0,[],[],False,False,False,有效,1.0
002139,拓邦股份,观察,增速观察,34.4653,35.9894,26.2055,46.4127,,5.5698,-60.9782,0.0372,-15.1709,66.6667,-0.0174,-0.7854,1.86,2.2152,53.5873,0,0,0,[],[],False,True,False,有效,1.0
603990,麦迪科技,加速/反转观察,反转/低基数,34.3466,24.5264,31.1414,70.2174,,-8.9046,-76.584,26.1311,-190.5954,16.6667,-0.0028,-0.052,0.79,6.0465,29.7826,0,0,0,[],[],True,True,False,有效,1.0
600603,广汇物流,观察,增速观察,34.3438,13.3018,62.4347,41.288,,-24.7061,-95.0779,2.8258,-67.4012,0.0,0.5371,44.8974,0.17,1.0634,58.712,0,0,0,[],[],False,False,False,有效,1.0
002029,七匹狼,基础数据不足,增速观察,34.2485,28.7622,23.7717,71.6611,,2.9266,-117.0141,7.2755,-133.9198,50.0,0.0514,-2.6635,-0.41,-1.5127,28.3389,0,0,0,[],[],False,True,False,基础数据不足,1.0
600372,中航机载,观察,增速观察,34.2379,36.798,22.8269,49.3795,,-1.8847,-5.2596,-3.276,-7.8153,33.3333,-0.1068,-1.9296,1.58,6.5531,50.6205,0,0,0,[],[],False,True,False,有效,1.0
603927,中科软,加速/反转观察,加速成长,34.2246,42.4765,18.7356,40.4471,,0.0597,-15.5951,5.4925,21.3411,33.3333,-0.4436,-11.9585,2.79,3.7095,59.5529,0,0,0,[],[],False,True,False,有效,1.0
600850,电科数字,观察,增速观察,34.2124,44.9591,14.6609,41.0756,,7.2293,-36.5399,6.9074,3.7375,66.6667,-0.21,-16.0098,1.4,1.095,58.9244,0,0,0,[],[],False,True,False,有效,1.0
002515,金字火腿,基础数据不足,增速观察,34.1694,17.7004,27.6359,96.6432,,-9.2593,-135.4649,-1.4258,-76.1626,33.3333,0.1043,-1.9763,-0.31,-5.2674,3.3568,0,0,0,[],[],False,True,False,基础数据不足,1.0
002973,侨银股份,观察,增速观察,34.101,16.5382,60.4783,34.0348,,-12.7626,-65.0791,-5.0134,-28.6799,0.0,0.1552,5.812,1.68,4.5951,65.9652,0,0,0,[],[],False,False,False,有效,1.0
002537,海联金汇,加速/反转观察,反转/低基数,34.0598,27.5144,36.1965,49.4229,,-16.9245,5.5799,-8.8735,-505.4048,33.3333,0.0095,0.2035,2.97,4.6482,50.5771,0,0,0,[],[],True,False,False,有效,1.0
603598,引力传媒,加速/反转观察,反转/低基数,34.0156,43.9505,30.2535,11.7351,,6.3474,10.0464,-25.3634,-184.5396,83.3333,-0.0528,-14.5611,7.9,0.3629,88.2649,0,0,0,[],[],True,True,True,有效,1.0
600410,华胜天成,基础数据不足,增速观察,33.9244,33.529,25.9459,51.0675,,10.5706,-275.3049,1.4786,-290.1139,83.3333,0.0941,-0.9603,-5.71,-13.5635,48.9325,0,0,0,[],[],False,True,False,基础数据不足,1.0
002941,新疆交建,观察,增速观察,33.8856,43.6393,21.7519,28.8922,,35.3682,-28.5172,-2.0624,-76.2987,50.0,-0.5394,-10.1631,3.8,5.1792,71.1078,0,0,0,[],[],False,True,True,有效,1.0
000881,中广核技,基础数据不足,反转/低基数,33.8669,34.798,22.3559,54.0954,,-1.6499,-21.7576,8.3216,-42.4866,33.3333,0.0251,-0.5263,-2.44,-5.5174,45.9046,0,0,0,[],[],True,True,False,基础数据不足,1.0
002410,广联达,观察,增速观察,33.8558,27.8571,27.4446,64.6744,,-6.1183,-15.532,-3.9519,-77.3031,33.3333,-0.1345,-1.755,3.3,8.4941,35.3256,0,0,0,[],[],False,True,False,有效,1.0
002131,利欧股份,加速/反转观察,反转/低基数,33.8353,33.6411,19.6408,62.8068,,5.7398,-71.0737,11.0305,-184.0878,50.0,-0.04,-2.9472,1.06,1.1534,37.1932,0,0,0,[],[],True,True,False,有效,1.0
600589,大位科技,基础数据不足,反转/低基数,33.8281,42.4343,30.6426,14.3803,,26.0568,-202.3122,18.4715,-215.6449,66.6667,0.1549,-0.576,-11.28,-26.6867,85.6197,0,0,0,[],[],True,True,True,基础数据不足,1.0
002400,省广集团,观察,增速观察,33.8258,46.42,13.4726,36.7497,,19.9407,-42.5005,16.5736,-31.6408,50.0,-0.1643,-52.2433,0.7,0.3333,63.2503,0,0,0,[],[],False,True,False,有效,1.0
000932,华菱钢铁,观察,增速观察,33.7949,23.5253,44.78,42.6335,,-2.9893,-87.1115,12.9525,-115.6018,16.6667,0.0372,10.0512,0.41,0.937,57.3665,0,0,0,[],[],False,False,False,有效,1.0
600330,天通股份,基础数据不足,反转/低基数,33.7918,30.4117,22.0131,67.4892,,10.7514,-636.6743,6.5333,-350.5039,33.3333,0.0237,-0.1475,-3.689,-16.3291,32.5108,0,0,0,[],[],True,True,False,基础数据不足,1.0
002093,国脉科技,基础数据不足,增速观察,33.7797,21.4195,26.3005,85.8187,,-1.5651,-127.408,-8.6506,-132.1911,66.6667,-0.5518,3.2721,-1.08,-16.8629,14.1813,0,0,0,[],[],False,True,False,基础数据不足,1.0
002730,电光科技,观察,增速观察,33.7773,31.5404,25.7059,56.6305,,-4.7321,-17.9154,-3.0497,11.0552,0.0,-0.1085,-1.5074,2.34,7.8912,43.3695,0,0,0,[],[],False,True,False,有效,1.0
600895,张江高科,观察,增速观察,33.7263,40.038,24.2843,33.675,,8.614,-10.7631,-102.233,-11.1397,66.6667,-0.6067,-3.4083,2.31,13.1044,66.325,0,0,0,[],[],False,True,False,有效,1.0
002761,浙江建投,观察,增速观察,33.7047,50.0513,21.2195,9.6354,,-9.6022,49.2661,-10.1782,38.2579,50.0,-0.0632,-9.1903,2.68,0.7374,90.3646,0,0,0,[],[],False,True,True,有效,1.0
603363,傲农生物,基础数据不足,增速观察,33.6101,37.1938,26.0791,37.9206,,14.2539,-152.6131,17.5397,-66.0113,33.3333,-0.0727,1.7311,-6.25,-6.0098,62.0794,0,0,0,[],[],False,True,False,基础数据不足,1.0
002106,莱宝高科,观察,增速观察,33.6087,22.3398,41.015,52.6028,,-8.7563,-47.6715,-10.3114,-13.1297,33.3333,0.0394,1.1887,1.7,3.119,47.3972,0,0,0,[],[],False,False,False,有效,1.0
600916,中国黄金,观察,增速观察,33.555,29.6306,25.3818,61.6749,,-19.933,-12.3534,-35.409,53.991,33.3333,-0.0376,-3.35,3.84,0.9071,38.3251,0,0,0,[],[],False,True,False,有效,1.0
600861,北京人力,观察,增速观察,33.5509,26.4469,35.2532,51.4586,,-0.7875,-49.5608,-5.7922,-97.3793,66.6667,-0.0128,-0.7029,5.53,2.7603,48.5414,0,0,0,[],[],False,True,False,有效,1.0
600022,山东钢铁,基础数据不足,反转/低基数,33.448,39.7071,22.9609,35.6449,,-8.2247,14.2951,3.8877,-89.3656,33.3333,0.0345,-37.0395,-0.16,0.4779,64.3551,0,0,0,[],[],True,True,False,基础数据不足,1.0
600744,华银电力,加速/反转观察,反转/低基数,33.447,18.0702,69.647,7.1773,,-7.7037,-74.9813,-4.3032,-247.3532,33.3333,0.4635,34.0988,3.57,1.8623,92.8227,0,0,0,[],[],True,False,True,有效,1.0
001331,胜通能源,基础数据不足,反转/低基数,33.4389,12.584,38.2182,86.4454,,-13.9009,-131.0379,-31.6567,-340.021,66.6667,-0.0127,3.1456,-0.64,-0.4035,13.5546,0,0,0,[],[],True,True,False,基础数据不足,1.0
600127,金健米业,基础数据不足,增速观察,33.4306,41.0596,19.8214,37.7622,,25.1895,-182.1261,52.6177,-251.4021,33.3333,0.0192,-3.9448,-1.44,-0.497,62.2378,0,0,0,[],[],False,True,False,基础数据不足,1.0
000959,首钢股份,观察,增速观察,33.4182,28.9187,34.5288,44.6956,,-3.1769,-16.7373,1.9342,-124.4132,16.6667,0.0127,1.1765,1.09,1.0622,55.3044,0,0,0,[],[],False,False,False,有效,1.0
000009,中国宝安,基础数据不足,增速观察,33.4136,38.5577,23.5299,37.7489,,23.1993,-112.1963,9.3155,-129.8163,50.0,0.0063,-2.8486,-0.3,3.9242,62.2511,0,0,0,[],[],False,True,False,基础数据不足,1.0
002272,川润股份,基础数据不足,反转/低基数,33.3854,33.8678,28.8933,40.9223,,9.0034,-41.1695,-0.5943,-119.6341,50.0,-0.0862,2.2702,-2.26,-3.448,59.0777,0,0,0,[],[],True,True,False,基础数据不足,1.0
002791,坚朗五金,基础数据不足,反转/低基数,33.3653,24.4274,30.5257,65.8581,,-14.2846,-111.0316,2.1951,100.5796,0.0,-0.0564,2.0753,-1.2,-2.8661,34.1419,0,0,0,[],[],True,True,False,基础数据不足,1.0
000753,漳州发展,观察,增速观察,33.3512,39.1585,23.4608,35.71,,-15.7755,11.6592,0.9395,-10.0294,33.3333,-0.0457,-1.1478,0.98,5.189,64.29,0,0,0,[],[],False,True,False,有效,1.0
001267,汇绿生态,观察,增速观察,33.3492,41.6162,18.8529,37.541,,49.0076,-27.7884,-118.7297,-62.6745,66.6667,-0.4601,-17.6102,1.67,6.6344,62.459,0,0,0,[],[],False,True,False,有效,1.0
002318,久立特材,观察,增速观察,33.2504,15.7795,44.9323,62.2993,,-36.3804,-52.5532,-46.8236,-53.8278,66.6667,0.0168,0.1665,4.54,10.1396,37.7007,0,0,0,[],[],False,False,False,有效,1.0
601311,骆驼股份,观察,增速观察,33.206,24.2965,31.5707,63.2052,,-4.4153,-47.4372,-8.9754,-83.8986,66.6667,-0.0108,-0.2965,2.76,3.6461,36.7948,0,0,0,[],[],False,True,False,有效,1.0
002543,万和电气,观察,增速观察,33.1869,18.1785,42.5681,59.4501,,-10.3363,-83.7793,-8.7956,-16.5736,33.3333,0.035,2.0875,1.32,1.6786,40.5499,0,0,0,[],[],False,False,False,有效,1.0
002416,爱施德,观察,增速观察,33.136,42.269,17.2099,37.5888,,21.3844,-79.0292,37.4513,-43.4134,16.6667,-0.0602,-39.8135,0.8,0.2804,62.4112,0,0,0,[],[],False,True,False,有效,1.0
600571,信雅达,基础数据不足,增速观察,33.1136,28.1251,25.964,62.3784,,1.993,-47.3774,-2.5282,-39.9224,33.3333,-0.3864,4.3735,-6.47,-9.3043,37.6216,0,0,0,[],[],False,True,False,基础数据不足,1.0
000409,云鼎科技,观察,增速观察,33.1126,28.1128,21.6119,71.1134,,-16.8898,-11.3331,-29.9403,-0.1858,50.0,-0.4169,-5.9656,2.24,7.9277,28.8866,0,0,0,[],[],False,True,False,有效,1.0
000712,锦龙股份,加速/反转观察,反转/低基数,33.0209,11.4526,72.3083,19.1509,,-16.2785,-88.5872,-56.609,-506.2916,66.6667,4.4916,110.1171,0.53,8.7349,80.8491,0,0,0,[],[],True,False,True,有效,1.0
002955,鸿合科技,观察,增速观察,33.0192,33.5008,12.3948,72.8235,,1.5593,-74.6533,9.694,2.0206,16.6667,-0.2064,-25.9153,0.35,0.6659,27.1765,0,0,0,[],[],False,True,False,有效,1.0
603175,超颖电子,基础数据不足,增速观察,32.9378,43.6628,21.1236,24.3909,,33.2879,-220.4076,18.041,-204.164,66.6667,0.0226,-0.3444,-6.99,-6.566,75.6091,0,0,0,[],[],False,True,True,基础数据不足,1.0
600997,开滦股份,基础数据不足,反转/低基数,32.8895,34.2245,19.1768,56.3096,,7.2461,-138.3005,25.1134,-34.3318,16.6667,0.0149,-1.0238,-1.02,-1.9818,43.6904,0,0,0,[],[],True,True,False,基础数据不足,1.0
000876,新希望,基础数据不足,反转/低基数,32.8888,41.8857,21.1878,29.3004,,7.6794,-325.4968,3.9988,151.2675,50.0,0.0296,-0.9672,-9.12,-3.0445,70.6996,0,0,0,[],[],True,True,True,基础数据不足,1.0
603050,科林电气,观察,增速观察,32.8799,31.9828,32.2352,36.8607,,1.4965,-28.1215,-5.556,-73.1819,66.6667,-0.081,-1.5251,6.11,5.3091,63.1393,0,0,0,[],[],False,True,False,有效,1.0
600094,大名城,加速/反转观察,反转/低基数,32.849,11.1063,48.2162,67.343,,-52.1616,-70.0446,-6.0268,-176.1866,16.6667,0.0742,5.6393,0.1,1.1708,32.657,0,0,0,[],[],True,False,False,有效,1.0
003012,东鹏控股,观察,增速观察,32.8477,10.2418,49.1962,67.9688,,-17.6165,-87.0716,-11.3168,-94.2203,16.6667,0.0824,7.0483,0.38,1.1535,32.0312,0,0,0,[],[],False,False,False,有效,1.0
002375,亚厦股份,观察,增速观察,32.8424,39.3703,19.5592,39.8249,,-15.5454,0.3556,9.324,-8.6394,50.0,-0.1458,-3.9188,1.84,3.6236,60.1751,0,0,0,[],[],False,True,False,有效,1.0
600986,浙文互联,基础数据不足,增速观察,32.724,34.0105,21.8112,50.6899,,16.0505,-219.3056,7.6662,-173.5135,33.3333,0.0168,-0.5424,-2.61,-2.8033,49.3101,0,0,0,[],[],False,True,False,基础数据不足,1.0
601011,宝泰隆,基础数据不足,反转/低基数,32.5671,23.9608,37.398,48.7238,,-10.9148,-219.1247,35.9967,-250.03,33.3333,0.5826,-1.5725,-2.18,-40.7429,51.2762,0,0,0,[],[],True,True,False,基础数据不足,1.0
002182,宝武镁业,基础数据不足,反转/低基数,32.5377,29.6998,32.5822,40.9624,,5.8774,-128.6159,-4.467,-16.9959,50.0,0.1652,-41.4777,-0.35,-0.8692,59.0376,0,0,0,[],[],True,True,False,基础数据不足,1.0
600590,泰豪科技,加速/反转观察,反转/低基数,32.5364,39.649,20.9924,34.2867,,5.6976,-16.3282,1.8991,-122.4367,66.6667,-0.2342,-5.2244,2.73,4.6691,65.7133,0,0,0,[],[],True,True,False,有效,1.0
600606,绿地控股,基础数据不足,反转/低基数,32.5001,49.7139,18.9278,8.0035,,-29.3989,91.3945,-4.2357,159.9434,16.6667,0.0109,-2.4085,-0.79,-1.8076,91.9965,0,0,0,[],[],True,True,True,基础数据不足,1.0
600779,水井坊,基础数据不足,增速观察,32.4753,21.1384,35.3778,60.6808,,-27.7778,-105.9032,13.9914,-36.1701,33.3333,-0.0677,11.7721,-0.12,-0.5752,39.3192,0,0,0,[],[],False,True,False,基础数据不足,1.0
600970,中材国际,观察,增速观察,32.4371,28.0864,36.1947,37.9737,,-1.9104,-34.3021,-9.436,-30.2466,50.0,-0.0074,-0.1681,4.07,4.637,62.0263,0,0,0,[],[],False,True,False,有效,1.0
002150,正泰电源,观察,增速观察,32.3775,34.3268,24.6914,41.9016,,5.5293,-29.801,-15.0713,-59.3569,83.3333,-0.1173,-3.0959,3.12,5.1191,58.0984,0,0,0,[],[],False,True,False,有效,1.0
001896,豫能控股,加速/反转观察,反转/低基数,32.365,24.2505,54.0889,13.2609,,-7.579,-36.5685,0.0358,-458.1036,50.0,0.1028,7.6678,1.84,1.7139,86.7391,0,0,0,[],[],True,False,True,有效,1.0
002892,科力尔,基础数据不足,增速观察,32.3232,33.8585,23.4294,45.5047,,11.9056,-139.5129,1.5008,-94.6887,66.6667,0.0506,-4.4596,-0.91,-1.3,54.4953,0,0,0,[],[],False,True,False,基础数据不足,1.0
002705,新宝股份,观察,增速观察,32.1312,22.0291,35.825,55.0499,,-4.9055,-74.8625,-1.1662,-69.7838,33.3333,0.0181,0.9866,1.58,2.0542,44.9501,0,0,0,[],[],False,False,False,有效,1.0
600713,南京医药,观察,增速观察,32.1303,42.6514,20.9855,22.8568,,-0.5179,1.0967,-2.8777,-8.4029,66.6667,-0.1855,-17.5222,4.016,1.3604,77.1432,0,0,0,[],[],False,True,True,有效,1.0
000539,粤电力A,基础数据不足,增速观察,32.0643,33.9099,34.0906,22.4747,,13.7919,-1780.6638,23.6204,-1742.8828,16.6667,0.2263,-10.9183,-2.36,-2.6302,77.5253,0,0,0,[],[],False,True,True,基础数据不足,1.0
600507,方大特钢,加速/反转观察,反转/低基数,31.9889,22.4235,42.9715,38.7199,,-7.6082,-48.5604,7.8194,-328.7406,16.6667,0.0389,1.501,2.0619,2.6048,61.2801,0,0,0,[],[],True,False,False,有效,1.0
002300,太阳电缆,观察,增速观察,31.9445,41.7215,16.0084,34.4856,,15.9187,-68.8253,28.2304,-60.2856,33.3333,-0.0832,-29.6827,0.98,-0.1699,65.5144,0,0,0,[],[],False,True,False,有效,1.0
002110,三钢闽光,基础数据不足,反转/低基数,31.9134,27.8287,35.2331,37.5282,,4.1487,-239.1672,10.7269,-341.2896,33.3333,-0.0599,7.1819,-0.99,-0.824,62.4718,0,0,0,[],[],True,True,False,基础数据不足,1.0
603213,镇洋发展,观察,增速观察,31.6639,15.7774,43.0086,56.634,,-12.7149,-94.5674,-3.2611,-34.1409,16.6667,0.032,13.5485,0.14,0.2473,43.366,0,0,0,[],[],False,False,False,有效,1.0
002062,宏润建设,观察,增速观察,31.6484,21.0165,46.0332,34.7742,,-13.7663,-22.0134,-10.7806,-20.872,0.0,0.0562,1.2446,2.26,4.7183,65.2258,0,0,0,[],[],False,False,False,有效,1.0
603221,爱丽家居,基础数据不足,增速观察,31.6154,21.9759,25.9934,71.7777,,-6.3387,-236.8644,7.5944,-149.3183,33.3333,0.0727,-0.9121,-2.44,-8.9856,28.2223,0,0,0,[],[],False,True,False,基础数据不足,1.0
000403,派林生物,观察,增速观察,31.5581,17.5077,27.2763,82.273,,-15.8785,-64.2479,-15.0469,-20.501,33.3333,-0.1011,-0.9949,1.04,10.2397,17.727,0,0,0,[],[],False,True,False,有效,1.0
600115,中国东航,基础数据不足,反转/低基数,31.5489,39.9499,28.557,12.3299,,11.0922,-52.2711,5.1726,-113.6294,83.3333,0.1441,-4.9091,-21.89,-3.2546,87.6701,0,0,0,[],[],True,True,True,基础数据不足,1.0
000561,烽火电子,基础数据不足,反转/低基数,31.5479,37.2653,16.6495,44.1924,,-2.7713,-39.8716,10.8284,113.6784,0.0,-0.1443,0.6884,-4.33,-25.9909,55.8076,0,0,0,[],[],True,True,False,基础数据不足,1.0
002774,快意电梯,观察,增速观察,31.4841,28.9591,22.0597,57.9081,,-2.4813,-48.328,5.2351,-2.4595,0.0,-0.043,-1.4873,1.46,2.904,42.0919,0,0,0,[],[],False,True,False,有效,1.0
000028,国药一致,观察,增速观察,31.4782,31.3009,24.7575,45.4516,,-1.441,-8.9658,-0.1468,-85.7656,16.6667,-0.0419,-2.5053,3.21,1.7862,54.5484,0,0,0,[],[],False,True,False,有效,1.0
000158,常山北明,基础数据不足,反转/低基数,31.4765,33.1171,28.3591,32.7897,,-0.6453,-21.9388,13.8703,-127.5746,16.6667,-0.3616,11.7916,-2.12,-3.1146,67.2103,0,0,0,[],[],True,True,False,基础数据不足,1.0
600108,亚盛集团,观察,增速观察,31.4759,38.5103,16.1227,41.0792,,-2.6295,-11.0139,-3.8166,29.7281,33.3333,-0.1137,-6.7152,0.58,1.6831,58.9208,0,0,0,[],[],False,True,False,有效,1.0
600826,兰生股份,观察,增速观察,31.4454,24.1764,18.3842,79.3745,,-3.1065,-69.4798,-2.0403,-75.6394,50.0,-0.1513,-4.6682,0.4,5.224,20.6255,0,0,0,[],[],False,True,False,有效,1.0
600056,中国医药,观察,增速观察,31.3243,35.6862,21.7874,37.3125,,-0.7258,-15.2565,-1.0612,3.5139,16.6667,-0.0509,-3.4633,2.08,1.8418,62.6875,0,0,0,[],[],False,True,False,有效,1.0
600812,华北制药,观察,增速观察,31.3232,14.8312,55.47,32.5055,,-20.0083,-48.3018,-13.6461,-92.4492,33.3333,0.1305,8.6272,1.15,2.1536,67.4945,0,0,0,[],[],False,False,False,有效,1.0
601020,华钰矿业,加速/反转观察,反转/低基数,31.2975,20.5256,32.6217,60.965,,-9.4538,-32.8666,-37.7592,-276.5921,66.6667,-0.1315,-0.7822,2.79,14.4681,39.035,0,0,0,[],[],True,True,False,有效,1.0
002181,粤传媒,基础数据不足,反转/低基数,31.2406,21.2325,20.4666,82.8127,,-1.2374,-132.7175,-0.7578,-339.7012,50.0,-0.0676,0.5361,-0.81,-12.0887,17.1873,0,0,0,[],[],True,True,False,基础数据不足,1.0
603360,百傲化学,观察,增速观察,31.2041,22.9492,32.7088,52.9591,,-26.595,-34.7599,-62.2571,11.6931,50.0,-0.1238,-1.1138,4.56,11.4759,47.0409,0,0,0,[],[],False,True,False,有效,1.0
601279,英利汽车,基础数据不足,反转/低基数,31.0763,21.2439,29.5574,63.6112,,-14.9637,-124.9559,-7.0174,148.1666,0.0,0.143,-3.1332,-1.96,-4.856,36.3888,0,0,0,[],[],True,True,False,基础数据不足,1.0
600586,金晶科技,基础数据不足,反转/低基数,31.0734,26.4658,27.052,52.9387,,-24.3537,-225.5997,5.5841,841.3198,0.0,0.0984,-0.5687,-6.2,-17.8581,47.0613,0,0,0,[],[],True,True,False,基础数据不足,1.0
000777,中核科技,观察,增速观察,31.0328,24.2885,24.4654,64.4004,,-30.8648,-18.9037,-24.7851,7.0143,33.3333,-0.9919,-7.7501,2.5,12.7988,35.5996,0,0,0,[],[],False,True,False,有效,1.0
600996,贵广网络,基础数据不足,反转/低基数,31.0274,41.9467,23.6438,13.0368,,-14.535,2.6422,6.2162,24.4344,33.3333,0.0483,-0.0465,-35.07,-107.8291,86.9632,0,0,0,[],[],True,True,True,基础数据不足,1.0
000652,泰达股份,加速/反转观察,反转/低基数,30.9929,25.7695,45.7521,17.1446,,-77.6193,-15.079,-71.3324,335.6564,0.0,0.0714,2.5238,1.02,0.3644,82.8554,0,0,0,[],[],True,False,True,有效,1.0
600611,大众交通,基础数据不足,增速观察,30.9785,18.1722,38.4461,54.4622,,-9.2028,-321.2981,12.1865,-255.5198,0.0,0.6697,-3.7615,-1.73,-16.76,45.5378,0,0,0,[],[],False,True,False,基础数据不足,1.0
000735,罗牛山,基础数据不足,增速观察,30.9493,35.6611,15.5235,47.6654,,14.4774,-4507.9741,13.1419,-4471.5807,50.0,-0.1109,0.4447,-7.44,-26.1966,52.3346,0,0,0,[],[],False,True,False,基础数据不足,1.0
600981,苏豪汇鸿,基础数据不足,增速观察,30.9285,33.4793,33.4219,18.2896,,9.0576,-303.1504,7.0496,-257.0886,66.6667,-0.0682,8.2163,-4.57,-0.8456,81.7104,0,0,0,[],[],False,True,True,基础数据不足,1.0
000930,中粮科技,基础数据不足,增速观察,30.7309,20.0133,32.5117,59.322,,-7.0136,-257.8519,5.6612,-310.5313,33.3333,-0.1068,5.1714,-1.62,-2.1476,40.678,0,0,0,[],[],False,True,False,基础数据不足,1.0
601003,柳钢股份,加速/反转观察,反转/低基数,30.6777,18.6567,45.5525,36.9913,,-4.9612,-79.3098,-3.1914,-334.335,33.3333,0.0448,19.3898,0.82,0.4164,63.0087,0,0,0,[],[],True,False,False,有效,1.0
600959,江苏有线,观察,增速观察,30.6724,21.854,26.5543,65.3638,,-11.8735,-48.6852,-11.9816,-19.3995,50.0,-0.0132,-0.4644,0.46,3.7564,34.6362,0,0,0,[],[],False,True,False,有效,1.0
002718,友邦吊顶,基础数据不足,反转/低基数,30.619,12.5433,35.5024,75.0793,,-20.2649,-108.8415,-0.0281,-219.8613,16.6667,-0.0647,14.6646,-0.1,-0.8421,24.9207,0,0,0,[],[],True,True,False,基础数据不足,1.0
603341,龙旗科技,观察,增速观察,30.5991,28.5803,36.6407,24.5722,,-6.2609,-30.8628,2.9186,-47.6218,33.3333,0.01,0.7568,3.46,1.3456,75.4278,0,0,0,[],[],False,False,True,有效,1.0
002342,巨力索具,加速/反转观察,反转/低基数,30.5891,34.2881,17.9319,44.8064,,14.7897,-59.3609,-1.2913,-196.6096,50.0,-0.0245,-8.4487,0.16,0.2904,55.1936,0,0,0,[],[],True,True,False,有效,1.0
600612,老凤祥,观察,增速观察,30.5795,11.6314,38.2982,71.9864,,-40.0802,-41.3402,-33.0908,-31.3475,0.0,-0.0104,-0.2906,5.28,4.7099,28.0136,0,0,0,[],[],False,True,False,有效,1.0
002373,千方科技,基础数据不足,反转/低基数,30.486,16.7731,33.1574,66.2818,,-0.8212,-112.2896,-14.1738,-234.7992,33.3333,-0.1208,19.0098,-0.18,-0.974,33.7182,0,0,0,[],[],True,True,False,基础数据不足,1.0
000156,华数传媒,观察,增速观察,30.4682,30.1498,19.5778,53.204,,-4.3941,-17.2531,-2.0902,-4.6023,0.0,-0.1641,-3.3118,1.39,5.0146,46.796,0,0,0,[],[],False,True,False,有效,1.0
002915,中欣氟材,加速/反转观察,反转/低基数,30.4648,34.8537,15.0767,48.0745,,2.6647,-18.2357,-9.1985,-128.3812,83.3333,-0.104,-18.678,0.31,0.955,51.9255,0,0,0,[],[],True,True,False,有效,1.0
600528,中铁工业,观察,增速观察,30.4447,31.6542,21.1671,45.3714,,-10.5516,-10.6974,-6.0245,12.0832,16.6667,-0.1619,-3.1998,2.18,4.9158,54.6286,0,0,0,[],[],False,True,False,有效,1.0
002445,中南文化,观察,增速观察,30.3709,20.593,20.225,79.9965,,-3.0582,-49.8482,-29.7251,-79.8811,50.0,-0.1928,-3.4166,1.35,6.5831,20.0035,0,0,0,[],[],False,True,False,有效,1.0
002183,怡亚通,加速/反转观察,反转/低基数,30.3344,27.5993,40.2096,18.7889,,-30.9249,-15.8333,-18.7857,385.5966,0.0,0.0054,4.844,0.3,0.0473,81.2111,0,0,0,[],[],True,False,True,有效,1.0
002361,神剑股份,基础数据不足,增速观察,30.2822,23.5515,33.1737,44.6911,,0.2499,-232.236,0.2067,-171.7543,50.0,-0.085,3.1561,-1.43,-2.9668,55.3089,0,0,0,[],[],False,True,False,基础数据不足,1.0
